0,586,True,2012-03-18 03:23:24,0:26:00
1,217,False,2019-04-16 03:50:14,0:40:00
2,221,False,2011-07-14 19:15:07,0:25:00
3,505,True,2015-06-07 15:02:46,0:12:00
4,975,True,2015-05-19 02:56:54,0:07:00
5,472,True,2011-08-08 04:13:57,0:10:00
6,544,True,2016-06-21 01:15:14,0:37:00
7,964,True,2012-02-12 09:28:10,0:38:00
8,80,True,2019-09-15 12:49:09,0:44:00
9,504,True,2013-03-30 02:22:39,0:27:00
10,240,False,2018-07-07 23:42:49,0:44:00
11,94,False,2021-07-31 06:28:11,0:33:00
12,472,False,2020-11-24 21:29:37,0:41:00
13,815,False,2018-04-14 14:33:38,0:42:00
14,165,True,2022-10-11 04:09:34,0:26:00
15,350,False,2013-11-17 22:29:14,0:44:00
16,257,False,2022-10-20 22:03:32,0:20:00
17,48,True,2016-01-31 03:14:18,0:10:00
18,150,False,2019-12-10 21:57:18,0:07:00
19,583,False,2011-10-09 04:58:00,0:28:00
20,106,False,2011-02-10 23:40:58,0:18:00
21,458,True,2018-08-04 20:17:38,0:17:00
22,158,False,2013-04-27 02:41:05,0:29:00
23,446,False,2021-04-29 23:44:32,0:18:00
24,813,True,2023-06-08 05:13:14,0:31:00
25,796,False,2013-04-04 04:32:47,0:28:00
26,52,False,2019-12-01 15:03:29,0:21:00
27,815,True,2012-04-27 09:43:17,0:30:00
28,731,True,2021-10-11 16:29:37,0:38:00
29,545,True,2012-02-22 17:46:17,0:10:00
30,288,False,2010-10-31 09:56:23,0:17:00
31,776,True,2017-10-31 03:53:00,0:38:00
32,342,False,2014-07-10 00:39:59,0:13:00
33,30,False,2021-04-23 15:13:22,0:11:00
34,547,False,2016-02-09 13:32:23,0:22:00
35,749,True,2013-02-17 05:36:06,0:27:00
36,570,True,2016-02-23 04:05:49,0:31:00
37,374,False,2018-09-02 14:49:03,0:44:00
38,891,False,2015-01-25 14:47:27,0:26:00
39,477,False,2014-12-30 15:57:20,0:39:00
40,288,True,2022-03-06 01:37:00,0:44:00
41,791,True,2014-04-27 11:04:08,0:17:00
42,65,True,2015-10-01 04:13:38,0:28:00
43,37,False,2016-11-26 05:49:11,0:22:00
44,991,False,2015-06-09 00:50:01,0:25:00
45,32,False,2018-03-26 01:07:50,0:11:00
46,599,True,2015-10-27 10:45:34,0:06:00
47,500,True,2021-11-06 15:49:56,0:06:00
48,759,False,2012-09-02 00:52:14,0:39:00
49,392,False,2012-10-05 02:53:22,0:42:00
50,734,False,2018-01-23 11:03:24,0:44:00
51,88,False,2012-02-21 14:08:59,0:33:00
52,262,True,2012-11-17 17:41:09,0:18:00
53,936,False,2011-10-01 05:31:19,0:36:00
54,247,True,2015-12-20 00:23:30,0:30:00
55,274,True,2012-09-15 16:51:16,0:38:00
56,849,False,2015-12-04 23:40:31,0:25:00
57,38,True,2010-02-09 08:17:49,0:43:00
58,757,True,2023-04-27 02:33:28,0:40:00
59,939,True,2018-10-28 03:40:08,0:21:00
60,335,False,2020-05-01 09:20:48,0:21:00
61,790,False,2018-10-12 09:05:18,0:43:00
62,162,True,2011-02-24 14:10:58,0:36:00
63,902,False,2020-09-16 07:39:31,0:11:00
64,959,True,2017-11-09 08:36:52,0:08:00
65,816,False,2020-06-13 15:53:35,0:28:00
66,357,False,2020-03-11 20:15:34,0:42:00
67,216,False,2010-12-27 06:46:35,0:34:00
68,618,False,2022-10-07 21:34:10,0:16:00
69,938,False,2015-03-15 08:17:37,0:31:00
70,305,True,2015-05-09 05:09:56,0:34:00
71,760,False,2011-02-13 07:48:42,0:08:00
72,730,False,2014-02-06 21:13:48,0:20:00
73,495,True,2019-12-20 15:38:57,0:28:00
74,7,False,2013-05-19 00:03:02,0:44:00
75,268,True,2012-11-15 19:36:11,0:07:00
76,984,True,2015-06-04 12:24:21,0:30:00
77,332,True,2010-05-28 20:19:31,0:41:00
78,900,True,2014-11-05 10:51:55,0:45:00
79,444,True,2015-09-03 09:37:48,0:09:00
80,766,True,2011-12-31 12:53:39,0:32:00
81,445,False,2011-12-07 13:32:28,0:16:00
82,429,False,2011-08-15 09:25:44,0:23:00
83,59,False,2010-03-18 06:59:47,0:25:00
84,678,True,2018-08-17 06:31:27,0:08:00
85,481,False,2015-09-08 01:20:34,0:25:00
86,689,False,2015-06-13 10:05:24,0:14:00
87,227,True,2020-08-16 23:43:59,0:07:00
88,785,False,2017-06-07 10:24:38,0:24:00
89,210,True,2022-05-12 17:39:06,0:07:00
90,284,True,2020-06-09 19:34:08,0:19:00
91,185,False,2021-08-06 20:21:51,0:18:00
92,381,True,2013-01-02 19:58:06,0:27:00
93,884,True,2015-11-01 21:23:42,0:41:00
94,528,False,2013-09-03 09:16:44,0:39:00
95,37,True,2010-04-17 20:23:38,0:44:00
96,15,False,2020-06-13 04:40:27,0:10:00
97,453,True,2010-05-31 15:15:15,0:43:00
98,441,False,2019-04-09 14:52:16,0:30:00
99,220,False,2012-12-24 14:24:13,0:32:00
100,829,True,2021-08-16 04:11:45,0:40:00
101,78,False,2014-03-19 21:44:27,0:32:00
102,710,False,2018-10-13 11:13:35,0:17:00
103,598,False,2010-08-29 00:18:15,0:22:00
104,383,False,2017-06-07 19:55:14,0:10:00
105,77,False,2016-08-10 23:30:07,0:42:00
106,206,True,2012-08-06 06:46:18,0:23:00
107,218,False,2022-11-30 08:16:23,0:07:00
108,638,True,2010-04-20 20:10:38,0:10:00
109,615,True,2021-04-12 18:16:39,0:11:00
110,771,True,2010-02-21 09:08:22,0:08:00
111,607,False,2021-12-28 19:47:41,0:37:00
112,322,True,2020-06-17 21:47:30,0:21:00
113,645,True,2018-06-07 03:44:43,0:11:00
114,709,True,2011-04-11 23:20:43,0:28:00
115,266,False,2012-11-13 02:44:45,0:36:00
116,373,False,2012-12-23 00:50:06,0:15:00
117,809,False,2020-01-10 05:48:14,0:22:00
118,58,False,2022-09-18 05:18:56,0:45:00
119,672,True,2020-04-13 15:54:39,0:19:00
120,114,False,2012-11-03 17:48:50,0:07:00
121,698,False,2023-05-18 19:51:42,0:10:00
122,874,True,2017-02-14 07:33:44,0:25:00
123,720,True,2019-07-06 07:39:14,0:32:00
124,948,True,2011-03-25 04:14:37,0:24:00
125,613,False,2015-09-14 11:53:09,0:24:00
126,374,True,2020-12-22 06:40:55,0:36:00
127,331,False,2023-03-01 10:23:05,0:37:00
128,895,False,2021-01-09 19:53:23,0:33:00
129,385,False,2011-02-01 19:26:55,0:23:00
130,885,True,2010-07-30 00:55:18,0:41:00
131,713,False,2017-11-22 11:28:12,0:29:00
132,856,False,2010-07-01 12:47:35,0:42:00
133,127,True,2011-10-03 17:12:40,0:21:00
134,993,True,2022-11-15 08:26:29,0:27:00
135,391,False,2019-12-04 12:34:34,0:14:00
136,724,True,2018-10-23 14:51:29,0:38:00
137,283,True,2010-09-30 10:17:45,0:36:00
138,579,True,2023-04-01 04:30:04,0:12:00
139,437,False,2011-06-13 10:11:57,0:30:00
140,99,True,2018-08-20 04:53:54,0:26:00
141,246,True,2015-06-23 03:04:49,0:34:00
142,972,False,2020-06-29 20:37:30,0:22:00
143,341,False,2019-12-27 23:13:41,0:11:00
144,238,True,2020-02-24 02:40:50,0:34:00
145,428,False,2014-08-09 01:38:31,0:22:00
146,271,True,2017-03-25 00:59:14,0:26:00
147,352,False,2019-02-20 10:16:06,0:22:00
148,332,True,2020-06-03 20:59:42,0:31:00
149,935,True,2019-02-04 13:42:51,0:09:00
150,999,True,2017-04-23 18:59:50,0:32:00
151,925,False,2019-04-14 22:42:30,0:06:00
152,946,True,2018-08-06 02:30:32,0:24:00
153,783,False,2020-07-08 21:24:10,0:34:00
154,18,False,2023-03-12 09:29:35,0:44:00
155,925,True,2022-05-18 22:32:57,0:24:00
156,673,False,2021-06-13 23:25:39,0:06:00
157,781,True,2015-05-15 05:12:47,0:30:00
158,640,False,2019-03-31 00:43:04,0:19:00
159,254,True,2015-08-19 22:50:53,0:17:00
160,275,False,2015-12-08 01:03:49,0:17:00
161,926,False,2019-12-03 11:27:30,0:38:00
162,335,True,2015-05-03 20:47:42,0:40:00
163,498,True,2016-10-23 17:02:15,0:18:00
164,335,True,2013-10-03 05:08:36,0:42:00
165,522,True,2017-07-10 11:49:28,0:19:00
166,764,True,2020-03-08 16:23:11,0:25:00
167,245,False,2019-07-26 20:30:02,0:16:00
168,371,False,2021-10-05 15:43:24,0:33:00
169,746,False,2017-04-22 08:50:35,0:41:00
170,400,False,2014-08-04 01:30:51,0:05:00
171,429,True,2017-08-29 07:38:40,0:28:00
172,179,True,2015-10-24 02:47:15,0:11:00
173,984,False,2014-06-04 20:21:22,0:27:00
174,811,False,2021-06-02 17:54:28,0:30:00
175,717,False,2019-10-02 11:52:48,0:12:00
176,219,True,2021-09-18 12:13:53,0:40:00
177,509,True,2018-12-08 08:26:34,0:37:00
178,208,False,2016-01-30 15:24:34,0:07:00
179,90,False,2022-01-19 23:49:54,0:16:00
180,121,False,2019-04-25 14:44:59,0:35:00
181,533,True,2013-11-17 09:44:41,0:23:00
182,536,True,2011-11-21 08:59:50,0:42:00
183,197,False,2012-11-04 01:55:11,0:26:00
184,93,True,2022-05-23 21:18:34,0:39:00
185,35,True,2019-09-17 19:46:44,0:13:00
186,324,True,2018-10-04 07:41:59,0:20:00
187,708,True,2016-05-29 14:49:33,0:17:00
188,923,True,2014-09-28 09:48:39,0:16:00
189,223,False,2013-01-18 17:25:57,0:10:00
190,994,False,2017-07-11 02:59:46,0:41:00
191,586,True,2010-09-22 15:13:36,0:37:00
192,351,False,2018-05-01 03:13:42,0:19:00
193,15,True,2015-10-30 05:47:34,0:16:00
194,281,True,2023-02-16 07:49:43,0:11:00
195,659,False,2016-06-27 06:44:16,0:43:00
196,919,False,2019-05-04 03:14:30,0:14:00
197,423,False,2020-03-28 04:01:22,0:19:00
198,779,False,2018-12-28 11:50:05,0:37:00
199,196,False,2014-12-15 20:32:18,0:44:00
200,208,False,2022-10-03 00:37:48,0:11:00
201,817,False,2021-08-24 23:00:15,0:32:00
202,544,False,2022-04-30 05:31:34,0:40:00
203,296,True,2015-11-13 18:07:50,0:15:00
204,439,True,2014-02-25 12:59:17,0:34:00
205,460,True,2018-02-01 05:45:04,0:18:00
206,198,False,2021-12-11 11:50:13,0:41:00
207,640,False,2021-07-17 14:32:29,0:25:00
208,222,False,2023-05-31 14:35:54,0:16:00
209,415,False,2014-01-28 20:32:20,0:36:00
210,364,False,2013-01-07 07:36:21,0:40:00
211,279,True,2017-02-23 12:48:47,0:07:00
212,157,True,2017-08-29 21:19:55,0:24:00
213,380,True,2014-08-13 03:39:01,0:14:00
214,173,False,2011-06-20 02:03:14,0:18:00
215,94,False,2022-04-17 02:36:36,0:23:00
216,39,False,2016-02-27 13:50:48,0:20:00
217,699,False,2021-04-14 21:08:11,0:43:00
218,220,True,2018-08-14 18:19:49,0:15:00
219,227,False,2012-12-01 16:37:27,0:38:00
220,269,True,2015-05-12 15:54:46,0:15:00
221,724,True,2019-09-04 14:10:58,0:34:00
222,997,True,2013-07-30 06:54:10,0:33:00
223,887,True,2020-05-02 10:05:47,0:14:00
224,884,False,2010-04-12 14:52:23,0:10:00
225,257,True,2021-10-14 09:26:44,0:12:00
226,712,True,2021-09-13 04:59:04,0:06:00
227,734,True,2023-06-08 00:41:38,0:11:00
228,624,False,2011-04-12 23:27:25,0:36:00
229,556,False,2019-09-10 03:58:18,0:34:00
230,845,True,2016-11-11 11:50:19,0:22:00
231,696,True,2014-03-07 10:14:25,0:24:00
232,529,False,2019-02-14 03:49:18,0:12:00
233,525,True,2019-08-24 00:55:04,0:33:00
234,339,True,2022-02-08 10:42:14,0:22:00
235,434,False,2010-03-11 01:08:59,0:32:00
236,496,True,2014-06-11 14:58:03,0:43:00
237,585,False,2011-01-02 13:31:52,0:29:00
238,858,True,2015-10-19 03:28:51,0:28:00
239,816,False,2013-02-13 18:35:52,0:25:00
240,445,True,2017-09-10 12:40:07,0:31:00
241,766,True,2017-07-03 11:50:32,0:19:00
242,390,True,2010-10-07 17:50:21,0:11:00
243,164,False,2022-05-07 01:09:00,0:31:00
244,228,False,2020-10-27 22:28:14,0:06:00
245,851,False,2017-07-15 03:01:38,0:10:00
246,790,False,2014-01-05 09:45:14,0:45:00
247,701,False,2013-04-28 00:36:39,0:34:00
248,581,True,2016-02-14 19:34:25,0:25:00
249,817,True,2010-02-24 13:54:50,0:26:00
250,380,True,2016-02-22 11:06:33,0:33:00
251,789,False,2020-04-01 20:29:01,0:27:00
252,219,False,2023-02-02 05:58:55,0:25:00
253,692,True,2015-10-30 21:15:45,0:36:00
254,829,False,2012-01-16 00:19:38,0:17:00
255,83,False,2017-09-11 10:26:23,0:24:00
256,140,True,2013-03-05 10:10:27,0:06:00
257,898,True,2023-05-20 15:42:52,0:29:00
258,908,True,2018-07-06 18:45:57,0:17:00
259,43,False,2016-04-06 21:56:14,0:23:00
260,992,False,2020-08-27 05:45:30,0:32:00
261,617,False,2016-07-22 22:32:33,0:36:00
262,593,False,2017-11-12 22:25:48,0:08:00
263,215,False,2015-11-16 15:40:35,0:38:00
264,641,True,2023-01-22 22:15:16,0:31:00
265,926,True,2011-09-25 03:11:04,0:13:00
266,232,True,2012-04-09 14:16:27,0:39:00
267,656,True,2022-06-04 15:44:17,0:23:00
268,52,False,2010-10-16 13:57:06,0:37:00
269,560,True,2015-03-14 20:19:24,0:08:00
270,520,True,2018-10-03 08:59:29,0:32:00
271,8,True,2019-04-26 03:58:04,0:05:00
272,699,False,2015-05-08 16:40:14,0:06:00
273,551,False,2023-04-26 12:36:46,0:18:00
274,378,False,2010-12-17 12:35:45,0:44:00
275,831,True,2017-08-14 19:56:19,0:17:00
276,933,True,2020-06-27 13:07:50,0:39:00
277,323,False,2018-05-20 23:28:07,0:11:00
278,841,False,2013-09-13 13:06:28,0:10:00
279,169,False,2016-06-04 08:24:42,0:42:00
280,492,True,2018-03-23 02:52:34,0:17:00
281,360,False,2019-03-02 19:37:19,0:30:00
282,105,True,2014-12-15 18:18:28,0:44:00
283,69,True,2015-07-23 21:11:20,0:33:00
284,17,True,2010-04-04 15:28:27,0:35:00
285,154,False,2022-03-14 15:20:29,0:19:00
286,971,True,2021-06-05 01:17:19,0:05:00
287,553,False,2017-03-04 13:45:34,0:24:00
288,442,True,2013-05-31 23:08:46,0:20:00
289,510,True,2023-05-06 13:41:51,0:25:00
290,431,True,2011-03-05 14:14:38,0:45:00
291,980,True,2018-02-15 04:06:29,0:13:00
292,270,False,2017-08-06 01:07:53,0:14:00
293,482,True,2011-10-12 03:33:28,0:26:00
294,679,False,2011-08-08 08:09:19,0:11:00
295,830,True,2020-09-28 21:25:42,0:35:00
296,56,False,2022-11-20 04:14:34,0:11:00
297,30,False,2011-08-16 09:20:41,0:16:00
298,999,True,2018-12-21 06:39:27,0:13:00
299,383,False,2013-07-28 03:20:17,0:23:00
300,0,False,2018-09-05 19:36:42,0:26:00
301,76,True,2018-08-29 13:13:21,0:11:00
302,886,False,2021-11-02 19:15:58,0:16:00
303,206,False,2022-03-13 16:33:57,0:27:00
304,89,False,2018-03-19 23:18:47,0:27:00
305,421,True,2020-11-18 16:28:12,0:16:00
306,732,False,2022-06-27 03:49:07,0:27:00
307,316,False,2011-03-28 14:16:21,0:33:00
308,37,False,2020-12-11 14:35:11,0:06:00
309,517,True,2013-07-31 18:20:08,0:41:00
310,606,True,2014-04-23 02:37:34,0:12:00
311,360,True,2021-11-01 21:47:37,0:14:00
312,782,False,2020-12-15 21:46:32,0:37:00
313,774,False,2017-04-18 00:34:58,0:08:00
314,963,True,2016-10-19 21:26:45,0:07:00
315,112,True,2014-01-29 06:55:37,0:34:00
316,550,False,2011-11-26 22:43:31,0:32:00
317,980,True,2010-01-20 12:44:11,0:45:00
318,273,False,2021-09-20 13:27:32,0:28:00
319,565,False,2018-01-28 20:43:36,0:08:00
320,935,False,2022-12-18 08:33:53,0:24:00
321,767,False,2018-04-24 20:25:33,0:16:00
322,766,False,2016-05-02 20:13:30,0:07:00
323,202,True,2018-02-09 14:41:41,0:44:00
324,637,False,2022-06-07 03:01:59,0:40:00
325,406,False,2011-01-19 11:58:19,0:14:00
326,965,False,2017-08-17 12:28:00,0:41:00
327,505,True,2020-05-03 09:42:31,0:26:00
328,114,True,2021-11-14 08:32:09,0:13:00
329,590,False,2018-11-03 07:53:48,0:35:00
330,57,True,2021-07-10 07:00:38,0:24:00
331,421,True,2010-07-02 10:24:47,0:08:00
332,509,True,2020-12-05 04:49:39,0:22:00
333,371,True,2017-04-15 20:05:21,0:33:00
334,364,False,2019-10-12 16:56:18,0:06:00
335,560,True,2014-05-05 04:31:02,0:14:00
336,837,False,2013-04-30 03:40:01,0:42:00
337,42,True,2013-10-13 01:46:29,0:10:00
338,845,True,2019-04-29 23:40:29,0:16:00
339,230,True,2014-04-15 05:34:26,0:18:00
340,873,False,2015-09-26 15:24:51,0:39:00
341,55,True,2010-05-22 12:25:52,0:27:00
342,246,False,2015-04-02 03:22:04,0:24:00
343,129,False,2010-08-17 13:15:55,0:07:00
344,627,False,2021-06-05 16:15:27,0:16:00
345,867,False,2016-07-29 20:20:21,0:09:00
346,831,True,2010-10-20 06:14:14,0:29:00
347,444,True,2012-02-08 11:11:48,0:34:00
348,963,False,2017-01-06 04:03:49,0:14:00
349,323,True,2016-04-28 15:08:17,0:33:00
350,30,True,2011-08-14 12:15:21,0:15:00
351,538,True,2021-12-28 07:51:36,0:42:00
352,10,True,2016-09-15 01:01:08,0:25:00
353,65,False,2015-11-02 14:15:58,0:17:00
354,463,True,2019-12-06 01:33:10,0:20:00
355,630,True,2013-05-16 13:45:10,0:09:00
356,832,False,2018-01-10 14:57:54,0:35:00
357,701,False,2011-01-29 00:45:26,0:13:00
358,787,True,2011-11-20 19:42:51,0:07:00
359,456,True,2014-09-21 06:44:31,0:29:00
360,480,False,2015-10-03 11:54:31,0:29:00
361,958,False,2022-11-26 20:50:03,0:43:00
362,385,False,2020-07-13 09:32:08,0:14:00
363,80,True,2020-12-23 00:14:39,0:07:00
364,340,True,2013-06-09 20:10:41,0:19:00
365,554,False,2011-03-02 04:29:52,0:45:00
366,787,False,2020-12-17 20:35:00,0:38:00
367,950,True,2021-10-26 15:22:50,0:35:00
368,477,True,2014-07-06 15:02:06,0:06:00
369,799,False,2016-06-15 15:45:51,0:19:00
370,232,False,2013-10-14 00:16:38,0:35:00
371,846,False,2021-09-09 03:46:15,0:05:00
372,437,True,2013-09-14 08:12:30,0:25:00
373,398,False,2022-10-28 12:15:46,0:08:00
374,935,False,2011-06-20 14:24:19,0:26:00
375,408,True,2018-07-11 00:00:10,0:37:00
376,656,False,2017-03-29 13:59:36,0:32:00
377,666,False,2015-05-29 21:16:01,0:10:00
378,782,True,2018-05-13 20:56:42,0:34:00
379,298,True,2011-11-17 01:20:00,0:25:00
380,232,True,2013-07-09 04:45:43,0:18:00
381,671,False,2021-05-25 20:04:52,0:21:00
382,821,True,2014-04-12 07:52:29,0:37:00
383,583,False,2018-05-27 07:22:07,0:05:00
384,345,False,2017-01-27 16:53:08,0:05:00
385,454,True,2021-02-20 18:31:41,0:18:00
386,177,False,2017-12-19 16:48:53,0:19:00
387,133,False,2013-11-11 05:46:18,0:31:00
388,541,True,2015-01-01 13:42:53,0:11:00
389,440,False,2011-09-14 21:15:47,0:08:00
390,701,False,2016-11-14 03:30:21,0:14:00
391,953,False,2010-02-02 22:38:39,0:27:00
392,563,True,2013-08-19 12:34:13,0:41:00
393,693,True,2013-11-29 12:57:44,0:25:00
394,965,False,2018-10-31 15:04:48,0:16:00
395,27,True,2015-05-23 10:01:53,0:19:00
396,185,True,2017-05-26 05:25:45,0:28:00
397,572,False,2020-06-20 18:47:14,0:41:00
398,16,True,2022-03-29 02:51:08,0:11:00
399,682,True,2022-11-01 12:06:54,0:08:00
400,448,True,2017-06-05 13:36:45,0:28:00
401,524,False,2011-02-02 05:23:45,0:39:00
402,999,False,2020-05-24 09:27:37,0:11:00
403,816,True,2014-05-31 14:23:05,0:29:00
404,85,True,2020-12-15 09:36:41,0:30:00
405,254,False,2021-01-29 15:31:49,0:36:00
406,772,True,2016-05-30 21:11:29,0:42:00
407,946,False,2021-09-30 15:26:28,0:32:00
408,58,True,2019-01-04 15:36:21,0:41:00
409,681,False,2017-04-08 08:39:19,0:28:00
410,927,True,2015-03-07 23:38:53,0:32:00
411,355,False,2019-08-03 12:24:18,0:36:00
412,9,False,2020-10-28 09:42:52,0:21:00
413,886,True,2018-08-21 01:10:57,0:45:00
414,133,False,2011-09-18 20:09:44,0:36:00
415,971,False,2016-10-30 19:41:05,0:35:00
416,705,True,2014-10-22 12:22:11,0:14:00
417,569,True,2015-09-23 16:26:00,0:15:00
418,616,False,2020-03-09 12:12:31,0:18:00
419,227,True,2022-07-03 19:28:56,0:20:00
420,110,False,2021-02-19 14:55:54,0:08:00
421,787,False,2015-11-16 08:10:54,0:16:00
422,372,True,2011-06-11 00:52:42,0:30:00
423,510,False,2013-02-17 18:04:59,0:33:00
424,492,False,2018-08-15 20:31:36,0:06:00
425,351,True,2016-07-17 16:57:38,0:18:00
426,639,False,2012-11-12 11:25:34,0:22:00
427,90,False,2021-03-28 20:58:49,0:40:00
428,724,True,2019-07-27 16:10:48,0:17:00
429,75,True,2010-02-16 19:24:09,0:44:00
430,467,True,2018-09-06 19:57:42,0:11:00
431,896,True,2016-10-23 06:50:23,0:20:00
432,856,False,2010-02-02 11:47:06,0:25:00
433,575,True,2021-09-18 19:56:05,0:44:00
434,686,False,2017-12-24 17:37:32,0:19:00
435,929,True,2015-01-10 06:59:02,0:26:00
436,218,True,2013-04-27 23:27:35,0:38:00
437,304,True,2017-04-15 02:55:46,0:29:00
438,764,False,2022-08-16 08:07:33,0:17:00
439,560,True,2010-09-24 00:10:26,0:14:00
440,809,False,2016-12-01 19:27:30,0:37:00
441,918,False,2011-10-23 18:09:01,0:13:00
442,836,True,2019-01-04 06:01:50,0:11:00
443,215,True,2010-02-06 07:33:03,0:42:00
444,713,False,2018-08-10 15:05:08,0:20:00
445,263,True,2013-01-02 08:39:55,0:13:00
446,493,False,2017-07-27 16:17:28,0:09:00
447,332,False,2013-04-09 02:01:15,0:29:00
448,432,False,2021-10-28 04:25:02,0:45:00
449,904,True,2014-04-01 09:24:26,0:09:00
450,475,True,2015-04-12 17:40:58,0:09:00
451,137,True,2017-01-19 09:29:15,0:39:00
452,440,True,2015-11-14 05:26:22,0:35:00
453,925,False,2010-01-14 18:17:59,0:13:00
454,833,True,2016-01-12 15:52:05,0:26:00
455,502,False,2020-10-17 10:44:40,0:36:00
456,473,True,2020-04-11 16:28:58,0:35:00
457,408,False,2022-04-14 21:59:50,0:33:00
458,710,True,2021-08-03 20:23:41,0:25:00
459,8,False,2012-07-27 17:02:57,0:43:00
460,73,False,2019-12-29 20:14:22,0:14:00
461,134,False,2014-05-07 04:20:46,0:39:00
462,315,False,2015-09-07 19:34:49,0:27:00
463,852,True,2011-03-11 22:00:12,0:16:00
464,707,False,2015-07-25 20:22:55,0:36:00
465,707,True,2017-04-12 00:46:41,0:10:00
466,340,True,2018-04-18 04:35:09,0:30:00
467,487,False,2020-12-20 08:06:58,0:08:00
468,145,False,2017-09-13 10:37:58,0:41:00
469,395,False,2013-02-06 08:27:23,0:16:00
470,759,True,2017-10-02 00:51:35,0:35:00
471,791,True,2021-10-04 22:28:18,0:16:00
472,234,True,2017-06-27 18:11:14,0:08:00
473,972,True,2020-11-05 09:36:10,0:29:00
474,229,False,2019-01-03 06:39:18,0:37:00
475,868,False,2012-01-26 11:42:38,0:16:00
476,390,True,2018-05-09 08:04:45,0:09:00
477,330,True,2021-06-29 01:54:12,0:25:00
478,32,False,2017-10-20 21:57:42,0:26:00
479,412,False,2016-01-08 17:08:17,0:25:00
480,123,True,2017-06-23 05:21:35,0:24:00
481,621,True,2015-02-14 00:37:29,0:32:00
482,714,True,2021-04-01 00:31:42,0:30:00
483,315,True,2022-05-21 21:58:18,0:18:00
484,808,False,2011-06-16 13:56:37,0:25:00
485,388,True,2020-11-17 21:43:58,0:06:00
486,884,False,2011-04-25 18:27:26,0:28:00
487,29,True,2016-11-03 11:49:40,0:10:00
488,67,False,2017-12-14 17:52:25,0:30:00
489,411,False,2020-07-05 05:02:15,0:09:00
490,878,True,2012-01-11 10:04:46,0:08:00
491,514,False,2012-08-01 12:28:58,0:43:00
492,540,False,2022-11-08 22:51:04,0:10:00
493,647,False,2023-03-01 15:08:34,0:32:00
